> Track line x1,y1 =     .00  -40.00 x2,y2 =   40.00   20.00 dd=     .100	sample
33.0653	9.59772	59.5996628	0.127291
33.1207	9.68094	59.6996613	0.126053
33.1762	9.76415	59.7996597	0.124833
33.2317	9.84737	59.8996582	0.123628
33.2872	9.93059	59.9996567	0.122439
33.3427	10.0138	60.0996552	0.121264
33.3981	10.097	60.1996536	0.120107
33.4536	10.1802	60.2996521	0.118969
33.5091	10.2635	60.3996506	0.117848
33.5646	10.3467	60.499649	0.116745
33.62	10.4299	60.5996475	0.115657
33.6755	10.5131	60.699646	0.114586
33.731	10.5963	60.7996445	0.113529
33.7865	10.6795	60.8996429	0.112486
33.8419	10.7628	60.9996414	0.111457
33.8974	10.846	61.0996399	0.110441
33.9529	10.9292	61.1996384	0.109436
34.0084	11.0124	61.2996368	0.108444
34.0639	11.0956	61.3996353	0.107464
34.1193	11.1789	61.4996338	0.1065
34.1748	11.2621	61.5996323	0.10555
34.2303	11.3453	61.6996307	0.104614
34.2858	11.4285	61.7996292	0.10369
34.3412	11.5117	61.8996277	0.10278
34.3967	11.5949	61.9996262	0.101881
34.4522	11.6782	62.0996246	0.100993
34.5077	11.7614	62.1996231	0.100117
34.5631	11.8446	62.2996216	0.0992508
34.6186	11.9278	62.3996201	0.0983945
34.6741	12.011	62.4996185	0.0975474
34.7296	12.0942	62.599617	0.0967113
34.7851	12.1775	62.6996155	0.0958871
34.8405	12.2607	62.799614	0.0950743
34.896	12.3439	62.8996124	0.0942724
34.9515	12.4271	62.9996109	0.0934811
35.007	12.5103	63.0996094	0.0926998
